dGrainHBS,FaceCovMax,SwellLink,rResolBulk,DatomFissGBx,StickProb,fNucleate,vResol,rResolGBB,C1,C2,C3,C4,C5,C6,Porosity,Fuel_Swelling
3.89E-05,0.662285208,0.048013195,6.04E-10,17752.23326,2.23E-07,1.29E-09,1.16E-18,6.14E-07,0.663170331,1.159913193,1.914649485,3.190937283,3.569788867,1.589918244,6.924156087,18.3399668
8.81E-05,0.577066041,0.035754547,2.36E-09,34716.68294,7.34E-09,3.67E-10,2.80E-18,9.85E-07,0.300515988,0.605118472,1.288939701,3.734907404,5.228153336,0.208184058,4.253956433,14.34467912
2.61E-05,0.704483365,0.03297312,1.91E-09,28761.43307,3.87E-07,2.57E-09,2.29E-18,3.82E-07,1.143420753,3.781392031,12.66737221,5.107551102,0.035651388,3.35E-08,1.854941072,11.39408164
1.11E-05,0.545116807,0.069022001,4.07E-09,28199.16912,2.58E-07,1.87E-09,2.91E-18,9.21E-07,16.14171664,3.110356983,0.000859926,3.07E-08,2.48E-30,0,0.000371335,9.297288392
1.95E-05,0.648288536,0.010700389,4.72E-09,17392.092,2.05E-07,7.69E-10,1.29E-18,6.30E-07,0.777628736,4.226739934,10.83399944,2.247936071,0.004978422,6.74E-10,1.199183291,10.68700921
6.47E-05,0.800702505,0.026402582,7.09E-10,21505.67288,6.57E-08,1.57E-09,3.25E-18,5.78E-07,0.829429054,1.568880534,3.197413361,6.292420215,5.532248892,0.888983384,6.182775227,17.00191158
3.97E-05,0.692087953,0.034305975,3.02E-09,31694.92507,1.04E-07,1.35E-09,1.82E-18,6.62E-07,0.705205688,1.962274353,9.204336497,7.759132799,0.133940005,1.60E-07,2.137827789,11.71858356
5.79E-05,0.673116276,0.0540831,2.91E-09,47708.00776,1.49E-07,2.35E-09,2.85E-18,7.27E-07,1.280502239,12.14638983,8.477649431,0.073053689,1.02E-07,9.10E-30,0.737640749,10.18308165
1.20E-05,0.536421912,0.069634696,3.66E-09,35303.30706,9.11E-08,1.59E-09,2.73E-18,7.42E-07,3.207464179,15.05972079,4.109100835,0.000742893,5.53E-07,2.23E-28,0.303345862,9.81629189
9.42E-05,0.563425079,0.065475218,2.77E-09,49175.54886,8.16E-08,2.17E-09,3.88E-18,3.80E-07,3.529599782,15.99847012,3.773752427,0.000103759,3.19E-07,7.29E-29,0.464303245,9.791708461
2.06E-05,0.884589487,0.015287231,4.51E-09,28877.41081,2.86E-07,2.83E-09,2.82E-18,4.80E-07,8.911958485,0.010492031,3.21E-07,1.61E-19,0,0,3.15E-05,9.225831161
7.02E-05,0.523275811,0.020378562,2.27E-09,20611.08734,6.09E-08,5.06E-10,1.61E-18,7.90E-07,0.471745842,0.895806185,1.598710166,2.772790067,3.417238163,0.947523989,5.64264641,16.32530652
4.32E-05,0.746410157,0.074031219,1.79E-09,6406.948223,9.49E-08,2.77E-09,3.07E-18,6.80E-07,15.97346389,27.33239925,1.418443469,8.22E-06,6.97E-26,0,0.106640885,9.517572709
3.75E-05,0.614675156,0.063337762,4.32E-09,36098.52207,5.63E-08,2.70E-09,1.34E-18,9.81E-07,1.245623947,5.818910228,14.63392818,2.630736008,0.000336391,1.37E-14,1.54517314,11.0715139
8.30E-05,0.517013475,0.031441886,1.21E-09,23969.37736,3.00E-07,2.31E-09,2.23E-18,9.57E-07,1.043535408,1.911378202,3.358042753,4.966441342,2.602479267,0.179075832,4.69734776,15.07440609
6.61E-05,0.629384772,0.030994079,3.40E-09,47882.8818,2.78E-07,8.92E-10,2.82E-18,9.54E-07,0.522175943,5.088476826,9.039934082,0.514594025,5.56E-05,3.48E-16,1.006071043,10.36750427
7.37E-05,0.753426775,0.025307732,4.73E-09,19045.07541,3.16E-07,2.48E-09,1.32E-18,7.01E-07,6.79199847,15.52197351,2.227578782,0.007703293,9.91E-09,1.03E-31,0.43903441,9.895421292
8.48E-05,0.636630589,0.010506779,1.96E-09,35007.37365,3.20E-07,1.17E-09,1.08E-18,6.06E-07,0.378322863,0.767051629,1.671657545,3.732889027,4.289340506,1.158437499,4.986068679,15.46654333
9.00E-05,0.521078626,0.07928365,8.52E-10,26139.87413,1.58E-07,7.46E-10,1.06E-18,3.92E-07,0.428519136,0.76441183,1.235172111,1.735154292,2.077202004,1.434903662,7.506931514,19.20644508
5.23E-05,0.725298039,0.026128578,2.44E-09,31073.18242,2.17E-07,2.18E-09,1.20E-18,3.65E-07,0.712009013,1.719630391,4.718653597,8.986699728,2.773053435,0.016233884,3.372801309,13.28909482
8.37E-05,0.540067154,0.037859317,3.83E-09,35880.9849,1.07E-07,1.30E-09,2.54E-18,4.79E-07,1.547989088,12.67281813,6.131883563,0.014052515,1.01E-06,4.46E-10,0.780189411,10.11901862
1.89E-05,0.563717019,0.012587273,3.59E-09,21079.06875,3.35E-07,1.74E-09,1.20E-18,5.90E-07,1.036351108,3.752573801,11.55403612,4.050737217,0.034300774,1.55E-07,1.586917852,11.07989746
1.98E-05,0.871459651,0.069942675,2.95E-09,37663.23186,1.85E-07,1.27E-09,2.76E-18,9.21E-07,0.799861198,6.26270938,11.16824649,0.687647205,2.52E-05,2.28E-25,0.943307695,10.44884039
3.50E-05,0.502256087,0.049506183,8.84E-10,23355.62669,1.65E-07,1.33E-09,1.36E-18,8.53E-07,0.7100157,1.2402277,1.910397081,2.445241666,2.347222682,1.093574713,7.168269583,18.82390301
6.51E-05,0.86484132,0.054155941,3.01E-09,33039.47132,3.63E-07,2.96E-09,3.38E-18,9.51E-07,17.35577116,5.004338635,0.006455192,3.46E-08,2.84E-29,0,0.07663067,9.386828141
6.02E-05,0.811360313,0.014355474,2.81E-09,6744.9315,7.48E-08,2.68E-09,2.18E-18,9.25E-07,24.25000033,18.1997931,0.177984189,2.80E-07,1.73E-28,0,0.224899588,9.524899476
8.16E-05,0.635177818,0.033259785,4.94E-09,45269.73253,5.00E-08,1.76E-09,2.52E-18,6.06E-07,6.976950324,14.7672948,0.615563929,5.46E-07,1.64E-27,0,0.35611335,9.697495173
6.87E-05,0.75784619,0.05272649,2.06E-09,6582.782514,3.83E-07,1.57E-09,3.65E-18,3.35E-07,23.20496621,6.562920041,0.014715412,3.15E-08,7.91E-30,0,0.126883436,9.402543043
1.94E-05,0.707286759,0.068860267,1.22E-09,8590.945759,9.97E-08,1.34E-09,1.26E-18,4.63E-07,1.22021422,2.196015622,4.093978537,6.375639733,4.0177586,0.585355864,5.481051602,16.16353877
1.39E-05,0.643469789,0.046028094,9.67E-10,16427.30145,3.18E-07,5.38E-10,1.35E-18,5.96E-07,0.384964501,0.711598155,1.297529259,2.516338479,3.474389866,1.816847685,6.08537155,17.10970423
9.75E-05,0.84184348,0.01558027,3.44E-09,14044.77567,3.82E-07,2.71E-09,3.18E-18,8.52E-07,5.931686385,0.00259366,6.35E-08,1.17E-27,0,0,0.397691368,9.656711639
8.50E-05,0.546495132,0.062748696,2.21E-09,48921.88428,3.89E-07,1.70E-09,1.41E-18,4.51E-07,0.441860763,0.933364976,2.175022472,4.973250398,3.434596606,0.295832849,3.650913175,13.66749597
4.49E-05,0.74980562,0.031748296,2.90E-09,35140.35579,3.04E-07,1.19E-09,3.68E-18,4.96E-07,3.985963873,12.77618809,2.331208721,0.000760232,1.04E-10,7.52E-35,0.221753165,9.73461145
1.24E-05,0.750485223,0.026067696,4.74E-09,40302.51608,3.22E-07,7.44E-10,3.20E-18,6.38E-07,8.804511234,6.542848476,0.019218323,3.77E-07,1.25E-21,0,0.002170461,9.447762447
9.14E-05,0.74500153,0.03836017,2.00E-09,10701.41173,2.65E-07,1.22E-09,2.42E-18,9.52E-07,1.589526068,7.248719919,14.82580193,2.261857518,0.000758427,2.51E-13,1.779384292,11.27850753
2.92E-05,0.71069021,0.042462325,4.64E-09,36586.94729,8.96E-08,2.04E-09,3.34E-18,3.48E-07,16.9264722,0.440033681,7.94E-08,1.17E-21,0,0,9.61E-05,9.226305381
8.00E-05,0.606635785,0.037688094,2.29E-09,15628.0484,8.65E-08,6.97E-10,1.67E-18,2.72E-07,0.621789479,1.31439483,3.127791075,7.02801552,3.316699092,0.063182333,4.007936535,14.10421562
4.37E-05,0.537890678,0.013424289,3.81E-09,22631.03018,2.84E-07,1.92E-09,2.91E-18,9.12E-07,17.14638497,2.463186514,0.00064837,4.77E-07,4.30E-28,0,0.203692473,9.46507034
5.72E-05,0.603806764,0.067340729,1.10E-09,33395.48986,1.47E-07,3.03E-10,3.96E-18,2.68E-07,0.220442069,0.437487097,0.872044175,1.957809767,3.91345338,1.873779949,5.010484563,15.46080926
6.48E-05,0.504397423,0.079161638,4.12E-09,38814.21096,2.99E-07,1.21E-09,2.04E-18,7.43E-07,0.789246573,8.582861212,7.351885096,0.170265053,1.53E-05,3.29E-09,0.656274007,10.13870429
8.62E-05,0.682685038,0.039182001,2.64E-09,6940.72197,2.61E-07,2.99E-09,1.76E-18,5.68E-07,13.33107423,22.22527604,2.025150039,0.001358411,1.63E-12,1.71E-41,0.431265563,9.821028359
6.70E-05,0.871950745,0.023612766,4.86E-09,10910.98977,1.17E-08,1.64E-09,2.63E-18,2.80E-07,26.23630794,0.81620157,3.03E-09,1.08E-30,0,0,0.189189978,9.427636642
2.46E-05,0.599107518,0.047584842,1.78E-09,14958.37439,6.81E-08,4.08E-10,3.29E-18,9.37E-07,0.520439613,1.228188255,4.142630185,9.39830972,1.539816788,6.31E-06,2.888292045,12.65750732
1.98E-05,0.597072053,0.075138289,1.97E-09,17994.14117,3.07E-07,1.62E-09,2.24E-18,5.39E-07,1.133548239,3.621146916,12.22356932,5.278980927,0.032212936,1.86E-08,1.943726105,11.50085995
3.86E-05,0.668902431,0.074883084,4.15E-09,12931.55814,1.09E-08,2.39E-09,3.12E-18,3.25E-07,22.42279666,0.001480891,4.83E-11,1.66E-33,0,0,8.47E-05,9.220746475
7.12E-05,0.673702342,0.064969601,1.92E-09,19434.10331,9.56E-08,2.41E-09,3.67E-18,3.02E-07,3.600970303,20.21557308,7.45646233,0.002279129,1.33E-12,1.19E-41,0.662710495,10.04924838
4.10E-05,0.899063599,0.024462,4.58E-09,22515.48571,9.15E-08,4.10E-10,1.68E-18,4.24E-07,0.413547004,1.243566338,8.236496904,5.348578054,0.047687584,3.05E-08,1.575073115,11.06463519
2.23E-05,0.736959452,0.047650177,4.58E-09,38161.2111,3.14E-07,1.12E-09,1.83E-18,6.13E-07,0.737430653,8.004065756,7.26245576,0.193144706,3.35E-05,5.99E-25,0.568951625,10.13168142
2.66E-05,0.632089525,0.062946043,2.76E-09,32739.63552,2.34E-07,1.73E-09,1.04E-18,4.81E-07,0.569228541,1.269371392,3.257478817,6.908500286,3.392330751,0.102543646,3.381864899,13.33226932
9.68E-05,0.571056204,0.059484718,2.57E-09,14387.40297,3.70E-07,6.45E-10,1.10E-18,6.46E-07,0.50179095,1.07859292,2.618309878,5.671077037,3.316088683,0.219175166,3.605657113,13.60191713
7.75E-05,0.883914182,0.047497624,1.32E-09,28946.29014,3.67E-07,8.00E-10,2.81E-18,3.36E-07,0.396291574,0.933024355,2.481553065,6.683657088,4.904022938,0.150169327,3.682163197,13.68419278
3.10E-05,0.799353284,0.023367536,2.84E-09,41930.46056,3.09E-07,1.89E-09,2.47E-18,5.55E-07,0.922780261,6.728338381,10.96154057,0.749577376,0.000135775,1.51E-15,0.939536132,10.45811794
3.24E-05,0.833890452,0.039542408,2.40E-09,20896.87873,1.80E-07,2.71E-09,3.08E-18,8.55E-07,8.442209384,18.99060093,2.215929634,0.000208881,1.00E-14,0,0.164349189,9.689261223
7.62E-05,0.537222981,0.072303004,2.33E-09,24981.97488,8.74E-09,8.50E-10,3.93E-18,2.79E-07,0.882223726,3.64077539,16.1738431,2.066423259,4.70E-06,1.05E-07,1.717675934,11.18885782
1.46E-05,0.540925812,0.076440671,1.21E-09,6056.4381,2.61E-07,2.44E-09,3.75E-18,5.36E-07,7.118221785,20.88802285,8.60282152,0.006858854,5.73E-08,2.83E-30,0.720939141,10.2082797
6.30E-05,0.51081266,0.038700797,1.80E-09,27620.12948,3.29E-07,1.09E-09,3.45E-18,7.52E-07,0.701867272,2.514684212,10.41764604,4.559680212,0.014131543,2.87E-08,1.905674289,11.42390945
4.35E-05,0.666794875,0.074696882,3.73E-09,25338.02782,3.77E-07,9.16E-10,3.46E-18,6.94E-07,12.56828766,5.454563689,0.00757423,1.04E-07,3.83E-28,0,0.001241565,9.392505606
8.77E-05,0.821760168,0.05254432,2.56E-09,26521.25408,3.34E-07,1.77E-09,2.20E-18,7.45E-07,1.084217428,5.785065188,12.41533532,1.912798271,0.001505559,3.13E-12,1.436266994,10.87608757
4.84E-05,0.584357299,0.064055603,3.10E-09,38075.97415,2.04E-07,8.44E-10,1.54E-18,3.36E-07,0.358569873,0.862726523,2.730185863,7.33634777,2.443074101,0.007767064,2.725794799,12.46376209
1.26E-05,0.665315555,0.020590603,3.63E-09,31644.78155,6.07E-08,7.23E-10,2.47E-18,5.38E-07,0.591779376,3.286009475,11.72588878,2.447968888,8.65E-05,5.33E-17,1.295993309,10.76984207
8.63E-05,0.849476099,0.06248558,1.58E-09,14130.11351,1.95E-07,1.16E-09,2.23E-18,8.30E-07,0.949419491,2.421179945,7.423505184,10.84934792,1.347885417,0.000152836,3.170590261,13.01165394
1.84E-05,0.887765013,0.012506773,2.38E-09,38943.6172,2.16E-07,3.53E-10,3.25E-18,5.86E-07,0.227626241,0.583786758,2.749627753,7.24223644,1.340583286,0.000160451,2.042376801,11.6131173
8.51E-05,0.559766564,0.054613254,1.96E-09,10281.19134,9.63E-08,2.12E-09,1.51E-18,2.85E-07,1.815876375,3.516614965,7.102466695,6.807595213,1.03092612,4.62E-07,3.600743302,13.58225968
7.03E-05,0.634403289,0.07608671,9.12E-10,46596.679,1.39E-07,2.10E-09,3.17E-18,5.02E-07,0.64683276,1.219910227,2.265658767,4.329704022,4.403724564,0.787947753,5.214213756,15.74196547
6.45E-05,0.734795746,0.049366294,2.87E-09,39820.48457,1.19E-07,8.61E-10,2.92E-18,6.46E-07,0.52569859,2.326231352,10.81778352,3.382133084,0.001351178,7.57E-13,1.525143379,10.97488149
7.20E-05,0.644156048,0.025173668,3.43E-09,7635.422755,3.66E-07,1.89E-09,2.37E-18,6.81E-07,19.49431091,0.675653919,0.000573339,2.37E-10,1.94E-33,0,0.303195075,9.552772042
5.47E-05,0.732340351,0.018276605,2.68E-09,7237.034551,1.33E-07,1.07E-09,2.19E-18,7.98E-07,3.206176853,17.71811251,9.131253608,0.05297993,2.96E-08,4.49E-31,0.850928451,10.23535452
6.82E-05,0.876025873,0.071937275,3.56E-09,27166.66849,2.40E-07,2.09E-09,1.21E-18,3.57E-07,0.971439451,3.061559868,11.09334287,5.469112979,0.07435399,5.64E-07,1.860713348,11.38567228
6.10E-05,0.570245484,0.016346609,3.57E-09,28002.18322,6.94E-09,1.32E-09,3.78E-18,8.67E-07,7.252825003,18.68467118,0.640378546,1.49E-05,3.94E-25,0,0.361284135,9.61682832
7.24E-05,0.722443593,0.033625036,9.73E-10,41577.95094,1.72E-07,1.33E-09,2.61E-18,5.61E-07,0.434390706,0.85577273,1.798356828,4.018558523,5.058909435,1.461217258,5.654324982,16.35546313
7.55E-05,0.55610234,0.060542121,3.19E-09,16871.04352,1.82E-07,2.05E-09,2.36E-18,8.51E-07,9.100816991,17.62300241,1.283125076,0.000204075,9.37E-11,9.61E-36,0.265618394,9.713131861
2.28E-05,0.525849874,0.034919634,9.94E-10,32857.96044,2.15E-07,1.05E-09,2.50E-18,5.01E-07,0.518582615,0.959226946,1.626475965,2.505914719,2.914519349,1.235926929,5.890013224,16.79232541
4.23E-05,0.811999052,0.076928672,3.27E-09,25267.76524,1.46E-07,9.71E-10,3.78E-18,3.17E-07,8.382781814,12.78048868,0.236406714,7.20E-07,3.51E-27,0,0.018700122,9.470299399
7.61E-05,0.582620543,0.051107916,7.86E-10,22811.21425,1.79E-07,2.43E-09,2.77E-18,3.26E-07,1.151118816,2.025503418,3.268729778,4.680886273,3.311616493,0.519721956,5.620765491,16.34275405
5.98E-05,0.703923509,0.065626014,3.06E-09,37959.20028,3.79E-07,4.22E-10,3.24E-18,4.83E-07,0.318223422,2.189676737,8.11098014,2.015801067,0.002781334,4.43E-10,1.027582211,10.41984051
2.03E-05,0.852940712,0.021773847,4.09E-09,37340.82275,3.88E-07,2.65E-09,2.59E-18,9.54E-07,15.46716972,4.030552651,0.005464623,9.90E-08,2.77E-28,0,0.00071293,9.355620503
2.61E-05,0.512901588,0.053402761,1.33E-09,49159.58265,1.77E-07,2.90E-09,1.90E-18,4.52E-07,0.789089735,1.426001382,2.334563112,3.433163552,2.993271624,0.668742619,5.00785843,15.55514703
1.81E-05,0.531986011,0.011679673,1.38E-09,36925.28671,2.67E-08,1.44E-09,3.56E-18,3.46E-07,0.774708296,1.459567491,2.624015897,4.93140293,3.388408483,0.106342401,4.822931301,15.14497483
8.33E-05,0.641349318,0.072616341,2.86E-09,16812.56042,2.57E-07,2.67E-09,2.45E-18,6.57E-07,12.49576196,16.29107122,0.675334677,0.000108049,1.46E-15,0,0.15997019,9.611361379
5.37E-05,0.511497145,0.065680909,1.75E-09,7160.336227,4.25E-08,8.29E-10,2.61E-18,5.06E-07,1.582504554,2.967608198,5.959036451,6.692756995,0.805352125,1.71E-08,3.091465493,12.90081183
8.86E-05,0.524637406,0.041371396,4.76E-09,27783.33514,2.04E-07,2.16E-09,1.69E-18,9.15E-07,6.646677504,14.79197279,1.523270769,0.001305732,1.09E-07,5.79E-13,0.431906834,9.875868611
2.49E-05,0.882929385,0.062155825,1.94E-09,39868.98201,2.65E-07,1.31E-09,3.64E-18,6.89E-07,0.67150082,2.955477687,11.47887373,3.494489025,0.003218104,7.04E-12,1.465543788,10.9656169
4.90E-05,0.889115812,0.056328919,3.91E-09,18107.07495,1.77E-07,4.48E-10,2.20E-18,4.16E-07,0.619418547,4.975851374,10.23726893,0.88511579,0.00010456,8.50E-16,0.910971626,10.40449298
5.83E-05,0.79979499,0.077811397,2.51E-09,9107.04032,1.74E-07,2.69E-09,1.94E-18,5.41E-07,6.872218321,22.19594474,6.483014655,0.014674539,2.32E-09,2.59E-33,0.497828845,9.999696446
7.55E-05,0.573242619,0.040037502,4.31E-09,47933.44195,3.94E-07,1.95E-09,2.64E-18,2.56E-07,11.1058635,7.381680213,0.048096916,5.82E-06,1.04E-17,0,0.271219931,9.65394148
8.41E-05,0.602391186,0.062839233,3.56E-09,48103.64949,3.53E-07,1.06E-09,1.00E-18,7.78E-07,0.298518617,0.691248679,1.865016069,5.208000118,3.842981325,0.152527864,3.127464631,12.97432324
8.04E-05,0.899711992,0.075309614,3.66E-09,18848.07069,3.17E-07,2.23E-09,2.60E-18,3.41E-07,18.39607866,3.427306149,0.003221913,1.19E-08,4.02E-30,0,0.047849417,9.337004915
8.31E-05,0.616945441,0.053191597,4.44E-09,32973.25809,2.96E-07,6.79E-10,2.17E-18,4.74E-07,0.596870188,7.43994571,6.815279308,0.143741802,1.32E-05,1.31E-25,0.756921874,10.13450967
3.41E-05,0.593018552,0.064814446,4.85E-09,34465.45784,2.46E-07,2.15E-09,3.50E-18,7.13E-07,3.659310979,1.86E-05,1.95E-11,8.21E-33,0,0,1.97E-05,9.220990398
5.91E-05,0.764157889,0.055250621,1.39E-09,6779.956486,1.83E-07,1.05E-09,1.93E-18,5.20E-07,1.338048788,3.223181111,8.48698425,10.53165485,1.529127827,0.000352892,3.540768196,13.50815479
6.29E-05,0.579185467,0.014036514,1.56E-09,46076.38665,4.83E-08,1.03E-09,1.33E-18,9.74E-07,0.411194513,0.757817403,1.289312638,2.00355554,2.707273091,1.745550539,7.858910268,19.4862467
6.67E-05,0.744265048,0.049414826,1.59E-09,23062.83582,2.19E-08,2.49E-09,3.61E-18,6.75E-07,1.772547864,5.75027156,20.37952988,3.403015299,8.81E-06,1.48E-26,2.243280506,11.82444506
9.84E-05,0.532157377,0.071165437,2.04E-09,32545.17758,3.85E-07,1.37E-09,1.98E-18,3.57E-07,0.568945301,1.310564124,4.007922735,6.879945183,1.838246688,0.001357547,2.900325298,12.68175825
2.76E-05,0.805923958,0.014520378,1.74E-09,14354.80229,3.06E-07,2.69E-09,1.69E-18,2.78E-07,1.676607802,4.567091777,12.8624171,8.310411242,0.20497037,3.50E-06,2.510458326,12.19016388
5.94E-05,0.558166356,0.050059521,2.56E-09,22863.92191,3.39E-07,1.65E-09,2.57E-18,4.54E-07,1.474715745,11.57361766,9.173770259,0.215005695,5.88E-06,1.37E-26,0.876186588,10.27928148
3.37E-05,0.679864156,0.054828908,4.17E-09,41029.0469,1.84E-08,2.51E-09,1.85E-18,9.99E-07,1.361176853,8.473558467,15.6692413,0.476055942,1.13E-07,6.56E-30,1.236622394,10.70092921
7.63E-05,0.775919695,0.058809207,3.60E-09,38668.00208,2.14E-07,7.93E-10,1.74E-18,8.81E-07,0.390810832,1.072738033,5.733750071,7.026369518,0.337992145,1.51E-05,1.945594555,11.47636745
5.16E-05,0.870319067,0.072411237,2.30E-09,36390.00947,1.26E-07,1.94E-09,2.15E-18,5.10E-07,0.803574941,2.184001923,8.969169208,8.989525571,0.238071736,4.96E-07,2.357902347,11.99181929
2.29E-05,0.895468381,0.047161917,6.97E-10,39753.9562,2.20E-07,4.95E-10,3.88E-18,9.88E-07,0.216074218,0.462784018,1.042832447,2.50168266,4.663485875,3.143035658,5.949226056,16.79986534
9.07E-05,0.882282209,0.029516502,4.37E-09,12389.36807,6.84E-08,3.25E-10,1.09E-18,9.29E-07,0.42534349,1.05356271,3.280513248,8.726139698,2.57354948,0.003605811,3.128062964,12.94293563
4.50E-05,0.850339958,0.02053634,3.53E-09,23605.20123,2.80E-07,1.10E-09,1.41E-18,7.84E-07,0.681030325,2.042021315,9.13721773,5.808813714,0.118592464,2.19E-06,1.779154537,11.28598581
4.63E-05,0.832934839,0.058874118,4.72E-09,6009.318953,1.57E-07,2.62E-09,2.83E-18,8.16E-07,8.30E-07,1.98E-12,1.80E-23,0,0,0,2.04E-06,9.220611467
9.11E-05,0.85690466,0.039342904,3.38E-09,29782.67008,2.71E-07,1.78E-09,3.18E-18,6.61E-07,13.61861132,8.677354904,0.049450702,8.20E-07,6.32E-27,0,0.246963109,9.601756351
5.73E-05,0.611740666,0.047211312,4.43E-09,16992.69166,1.86E-07,1.23E-09,1.02E-18,3.96E-07,0.951163498,3.193133605,11.28396446,4.860725152,0.050034177,2.04E-07,1.858735842,11.37381477
6.82E-05,0.766631386,0.051387821,2.26E-09,9012.806372,3.86E-08,2.92E-09,3.83E-18,3.04E-07,32.76076938,5.876886271,1.25E-05,7.49E-25,0,0,0.126367032,9.358804401
2.37E-05,0.806470507,0.047725821,2.41E-09,28240.08098,1.13E-07,2.52E-09,1.28E-18,7.71E-07,0.933195911,2.317966165,6.477321961,10.79317525,2.1630686,0.002071388,3.322265436,13.22801809
5.76E-05,0.513427154,0.021675182,4.42E-09,17328.37226,3.74E-07,2.94E-09,1.99E-18,8.17E-07,18.05968448,0.752990023,0.000913831,4.75E-07,2.12E-11,9.30E-37,0.298479341,9.547590173
9.23E-05,0.737935589,0.037015132,2.12E-09,11580.99684,1.91E-07,2.78E-09,3.75E-18,6.52E-07,25.17069105,7.752902218,0.006126128,2.44E-09,6.37E-32,0,0.294133196,9.54281762
4.27E-05,0.501180233,0.045473787,1.85E-09,30078.20163,1.12E-07,5.53E-10,3.82E-18,7.54E-07,0.417898497,0.993456148,4.170793082,7.292775328,1.169613723,8.71E-07,2.483736202,12.14342827
1.08E-05,0.744083881,0.02691863,1.16E-09,25695.52132,1.71E-07,3.57E-10,1.25E-18,3.77E-07,0.204791789,0.396348216,0.786028598,1.715380767,3.18491466,2.631805367,6.660145041,17.92279052
8.54E-05,0.579964668,0.035557403,2.21E-09,26458.46995,3.59E-07,2.88E-09,2.39E-18,8.90E-07,1.684016399,9.91500142,12.6311418,0.701838507,8.35E-05,1.49E-24,1.384410793,10.81146327
9.32E-05,0.629989201,0.026243872,2.45E-09,43310.3796,1.15E-07,2.22E-09,2.54E-18,4.90E-07,0.924587108,3.557027074,13.43812307,4.024441353,0.001904005,1.81E-12,2.094804747,11.64010352
8.24E-05,0.868043574,0.02929216,4.49E-09,25938.78016,6.13E-08,1.08E-09,1.55E-18,4.92E-07,0.834349114,4.077248985,12.77321811,2.849801245,0.000577955,1.02E-13,1.692048801,11.17026377
6.85E-05,0.759658905,0.024299274,4.26E-09,30137.85414,1.62E-07,7.93E-10,2.35E-18,5.44E-07,0.991364155,10.25000499,6.213645909,0.04380678,1.65E-07,4.00E-29,0.699496416,10.08244309
6.36E-05,0.57884455,0.016930589,1.89E-09,39379.50492,4.37E-08,3.42E-10,1.70E-18,7.38E-07,0.225854299,0.431261192,0.785392894,1.370900985,2.365716694,2.12562605,7.05571145,18.29048927
4.24E-05,0.866454905,0.066605468,2.88E-09,13006.55326,2.48E-07,8.19E-10,4.00E-18,8.79E-07,15.96051171,6.903235785,0.00874006,1.73E-08,8.35E-30,0,0.001577699,9.342116879
2.44E-05,0.635803682,0.044016471,2.18E-09,27001.56042,2.28E-07,1.03E-09,2.33E-18,5.64E-07,0.59937029,1.606828258,6.733421573,8.761621969,0.504276752,1.16E-05,2.261015658,11.87476246
9.45E-05,0.527252713,0.044188903,1.19E-09,10371.55653,3.62E-07,3.39E-10,1.61E-18,5.60E-07,0.449513461,0.822683808,1.415151181,2.37081092,2.886186446,1.280901041,5.8563203,16.72953974
7.52E-05,0.678698302,0.014973022,4.28E-09,18746.91624,7.77E-08,2.76E-09,2.11E-18,2.92E-07,21.36871837,8.691515705,0.012272105,9.45E-09,1.11E-30,0,0.364176193,9.630908896
6.96E-05,0.554921717,0.057673546,3.03E-09,18663.44077,1.66E-07,1.42E-09,1.15E-18,3.78E-07,0.85772963,1.957130592,5.601744669,7.263933113,1.441519956,0.000259409,3.009862637,12.82240264
8.98E-05,0.579580202,0.031682504,3.25E-09,9828.269684,2.83E-07,2.50E-09,3.05E-18,9.60E-07,8.635402902,0.010213284,2.03E-07,4.65E-27,0,0,0.358397055,9.613466915
5.31E-05,0.550601949,0.019873933,3.10E-09,14641.91434,1.73E-07,1.22E-09,3.92E-18,3.55E-07,18.76400332,2.997904876,9.89E-05,8.82E-08,1.74E-29,0,0.249568714,9.493874257
4.88E-05,0.799138948,0.052824767,4.45E-09,22964.27964,2.45E-07,1.79E-09,1.49E-18,8.62E-07,2.393820003,13.18253304,6.288588106,0.077927476,1.53E-06,1.39E-27,0.501575116,10.06986819
